customer_id,order_date,product_id,quantity,price,payment_method,shipping_address,website_source
114,2024-10-02,1,2,996.67,PayPal,Address 9,Referral
114,2024-10-11,1,1,262.13,Apple Pay,Address 65,Paid Ad
114,2024-10-13,1,2,624.96,Credit Card,Address 47,Referral
114,2024-10-21,1,2,422.3,PayPal,Address 78,Paid Ad
114,2024-10-23,1,1,848.08,Credit Card,Address 64,Referral
114,2024-10-26,1,1,262.45,Credit Card,Address 19,Referral
114,2024-10-31,1,3,304.85,Apple Pay,Address 30,Referral
114,2024-11-11,1,3,372.23,PayPal,Address 75,Referral
114,2024-12-01,1,1,342.14,Apple Pay,Address 47,Referral
114,2024-12-17,1,3,222.47,Credit Card,Address 19,Referral
114,2024-12-25,1,1,331.2,PayPal,Address 93,Organic
114,2025-02-04,1,3,450.09,Credit Card,Address 34,Referral
114,2025-02-07,1,1,308.48,Apple Pay,Address 93,Referral
114,2025-02-17,1,2,623.7,PayPal,Address 19,Paid Ad
114,2024-02-22,2,2,238.7,Credit Card,Address 68,Organic
114,2024-03-09,2,1,587.4,Apple Pay,Address 62,Organic
114,2024-03-22,2,2,567.4,Apple Pay,Address 43,Paid Ad
114,2024-04-11,2,1,55.86,PayPal,Address 85,Organic
114,2024-04-13,2,1,143.22,Credit Card,Address 2,Referral
114,2024-04-15,2,3,780.09,Credit Card,Address 3,Referral
114,2024-04-29,2,1,658.08,Credit Card,Address 79,Paid Ad
114,2024-05-01,2,3,445.91,Apple Pay,Address 54,Referral
114,2024-05-09,2,2,737.34,Credit Card,Address 72,Referral
114,2024-05-10,2,2,244.89,Credit Card,Address 2,Organic
114,2024-05-15,2,3,757.37,Apple Pay,Address 29,Paid Ad
114,2024-05-23,2,3,978.32,Apple Pay,Address 36,Organic
114,2024-07-25,2,2,852.32,Credit Card,Address 64,Referral
114,2024-08-02,2,2,145.33,PayPal,Address 16,Paid Ad
114,2024-08-20,2,3,630.08,Credit Card,Address 17,Paid Ad
114,2024-09-07,2,2,155.97,PayPal,Address 63,Referral
114,2024-09-23,2,2,369.3,Credit Card,Address 30,Paid Ad
114,2024-10-12,2,1,359.49,Credit Card,Address 25,Referral
114,2024-12-10,2,3,283.12,PayPal,Address 38,Organic
114,2024-12-11,2,2,874.26,Apple Pay,Address 26,Paid Ad
114,2024-12-27,2,1,541.52,Apple Pay,Address 55,Paid Ad
114,2024-03-18,3,3,771.76,Credit Card,Address 2,Referral
114,2024-05-26,3,3,214.08,Apple Pay,Address 71,Referral
114,2024-05-28,3,1,368.15,Apple Pay,Address 23,Paid Ad
114,2024-06-09,3,1,305.07,PayPal,Address 85,Paid Ad
114,2024-06-10,3,2,162.6,PayPal,Address 89,Paid Ad
114,2024-06-12,3,3,985.77,Credit Card,Address 6,Referral
114,2024-06-22,3,1,382.87,PayPal,Address 39,Referral
114,2024-07-09,3,2,173.23,Credit Card,Address 89,Referral
114,2024-07-12,3,2,643.9,PayPal,Address 62,Referral
114,2024-07-22,3,1,722.01,Apple Pay,Address 39,Referral
114,2024-08-12,3,1,281.81,Apple Pay,Address 75,Paid Ad
114,2024-08-27,3,2,553.51,Apple Pay,Address 63,Referral
114,2024-08-29,3,3,170.37,Credit Card,Address 81,Paid Ad
114,2024-09-16,3,3,826.95,Credit Card,Address 74,Referral
114,2024-11-20,3,2,922.89,Apple Pay,Address 85,Organic
114,2024-11-27,3,1,684.53,Credit Card,Address 3,Referral
114,2024-12-01,3,2,241.58,Apple Pay,Address 51,Referral
114,2024-12-18,3,1,347.38,Apple Pay,Address 65,Paid Ad
114,2024-12-19,3,2,83,PayPal,Address 100,Organic
114,2024-12-27,3,1,289.6,PayPal,Address 85,Referral
114,2025-02-09,3,3,569.88,PayPal,Address 51,Referral
114,2025-02-12,3,2,96.63,Credit Card,Address 42,Organic
114,2024-03-01,4,2,665.62,PayPal,Address 9,Referral
114,2024-03-17,4,3,367.03,PayPal,Address 96,Referral
114,2024-03-24,4,3,491.34,Apple Pay,Address 61,Referral
114,2024-03-25,4,1,601.41,Credit Card,Address 43,Paid Ad
114,2024-05-26,4,3,171.48,PayPal,Address 45,Referral
114,2024-06-09,4,3,696.52,PayPal,Address 66,Referral
114,2024-08-22,4,1,874.7,Apple Pay,Address 23,Organic
114,2024-09-14,4,3,964.93,Apple Pay,Address 3,Paid Ad
114,2024-09-24,4,1,752.98,PayPal,Address 13,Paid Ad
114,2024-09-26,4,3,104.49,PayPal,Address 27,Organic
114,2024-10-15,4,1,389.07,Apple Pay,Address 77,Paid Ad
114,2024-10-16,4,3,925.83,PayPal,Address 61,Referral
114,2024-11-10,4,2,651.56,PayPal,Address 35,Referral
114,2024-12-02,4,2,879.53,Credit Card,Address 86,Organic
114,2024-12-18,4,3,880.69,PayPal,Address 19,Paid Ad
114,2025-01-26,4,1,643.63,Credit Card,Address 23,Paid Ad
114,2024-02-24,5,3,356.98,PayPal,Address 90,Referral
114,2024-03-16,5,2,997.72,Apple Pay,Address 76,Referral
114,2024-04-02,5,2,264.05,PayPal,Address 81,Paid Ad
114,2024-04-13,5,1,474.5,Apple Pay,Address 35,Organic
114,2024-04-16,5,2,267.72,Apple Pay,Address 82,Paid Ad
114,2024-04-17,5,3,74.66,PayPal,Address 99,Paid Ad
114,2024-05-09,5,1,592.88,Apple Pay,Address 79,Referral
114,2024-05-11,5,3,596.74,Credit Card,Address 94,Organic
114,2024-05-14,5,3,716.28,Credit Card,Address 4,Organic
114,2024-05-18,5,3,520.72,Apple Pay,Address 2,Referral
114,2024-05-23,5,1,564.29,Credit Card,Address 6,Paid Ad
114,2024-06-01,5,1,287.97,Credit Card,Address 100,Organic
114,2024-07-04,5,3,521.84,PayPal,Address 46,Referral
114,2024-07-21,5,1,369.6,PayPal,Address 47,Referral
114,2024-07-24,5,1,513.84,Apple Pay,Address 43,Referral
114,2024-07-25,5,1,408.3,PayPal,Address 96,Paid Ad
114,2024-07-27,5,2,785.48,Apple Pay,Address 23,Organic
114,2024-08-21,5,2,856.8,Credit Card,Address 18,Organic
114,2024-08-26,5,3,318.29,Credit Card,Address 58,Referral
114,2024-09-05,5,1,594.94,PayPal,Address 91,Organic
114,2024-09-07,5,1,467.03,Credit Card,Address 59,Organic
114,2024-10-04,5,1,506.66,Credit Card,Address 8,Organic
114,2024-11-16,5,1,598.78,Credit Card,Address 11,Paid Ad
114,2024-11-20,5,2,318.65,Apple Pay,Address 24,Referral
114,2024-11-28,5,2,326.66,Credit Card,Address 77,Organic
114,2024-12-13,5,2,962.2,PayPal,Address 58,Organic
114,2024-12-17,5,2,156.6,Credit Card,Address 32,Referral
114,2024-03-30,6,1,829.01,PayPal,Address 53,Referral
114,2024-04-28,6,2,755.77,Apple Pay,Address 6,Referral
114,2024-06-10,6,3,188.09,PayPal,Address 96,Referral
114,2024-06-15,6,1,854.5,Credit Card,Address 57,Referral
114,2024-08-12,6,3,565.96,PayPal,Address 80,Referral
114,2024-09-03,6,3,573.16,Credit Card,Address 34,Referral
114,2024-09-06,6,2,177.23,PayPal,Address 78,Referral
114,2024-09-27,6,3,868.21,Credit Card,Address 66,Referral
114,2024-10-28,6,3,738.26,Credit Card,Address 53,Organic
114,2024-11-02,6,1,662.07,Apple Pay,Address 67,Paid Ad
114,2024-11-04,6,1,56.44,Credit Card,Address 68,Paid Ad
114,2024-12-01,6,3,771.5,Credit Card,Address 62,Organic
114,2024-02-28,7,2,514.04,Apple Pay,Address 45,Referral
114,2024-03-16,7,2,887.89,Apple Pay,Address 73,Paid Ad
114,2024-04-06,7,3,554.27,Apple Pay,Address 85,Referral
114,2024-05-30,7,2,571.24,PayPal,Address 100,Organic
114,2024-05-31,7,1,406.01,PayPal,Address 77,Referral
114,2024-06-17,7,1,213.69,PayPal,Address 93,Organic
114,2024-06-25,7,3,945.03,PayPal,Address 43,Organic
114,2024-07-19,7,2,635.31,PayPal,Address 62,Referral
114,2024-07-26,7,1,412.5,Credit Card,Address 90,Referral
114,2024-07-30,7,1,410.2,Credit Card,Address 24,Referral
114,2024-08-20,7,1,110.52,PayPal,Address 43,Paid Ad
114,2024-08-25,7,1,861.25,Credit Card,Address 42,Paid Ad
114,2024-09-08,7,1,576.13,Apple Pay,Address 39,Paid Ad
114,2024-09-23,7,3,875.66,Credit Card,Address 55,Paid Ad
114,2024-11-14,7,1,145.92,Apple Pay,Address 64,Referral
114,2024-12-08,7,2,620.96,Credit Card,Address 24,Organic
114,2025-01-02,7,1,281.58,Apple Pay,Address 12,Paid Ad
114,2025-01-18,7,1,967.07,Credit Card,Address 81,Referral
114,2025-02-07,7,2,58.45,Credit Card,Address 2,Paid Ad
114,2025-02-18,7,2,762.77,PayPal,Address 38,Organic
114,2025-02-21,7,3,206.84,Credit Card,Address 16,Organic
114,2024-02-29,8,1,746.88,PayPal,Address 42,Paid Ad
114,2024-02-29,8,1,139.42,Credit Card,Address 29,Organic
114,2024-05-15,8,2,304.03,Credit Card,Address 72,Organic
114,2024-05-24,8,2,693.31,PayPal,Address 48,Organic
114,2024-07-17,8,2,680.34,Apple Pay,Address 7,Organic
114,2024-09-14,8,1,124.06,Apple Pay,Address 73,Organic
114,2024-09-18,8,2,292.26,PayPal,Address 80,Referral
114,2024-09-30,8,3,57.77,PayPal,Address 62,Organic
114,2024-10-03,8,2,365.4,Credit Card,Address 90,Paid Ad
114,2024-10-03,8,1,870.29,PayPal,Address 4,Organic
114,2024-12-05,8,2,100.7,Credit Card,Address 45,Paid Ad
114,2024-12-11,8,3,126.7,Apple Pay,Address 95,Paid Ad
114,2024-12-12,8,2,232.26,PayPal,Address 76,Paid Ad
114,2025-01-31,8,2,511.51,Credit Card,Address 67,Organic
114,2025-02-03,8,1,617.55,Credit Card,Address 34,Referral
114,2025-02-04,8,2,935.28,PayPal,Address 58,Organic
114,2024-03-01,9,1,417.47,Credit Card,Address 44,Paid Ad
114,2024-03-23,9,3,180.17,Credit Card,Address 71,Paid Ad
114,2024-04-01,9,1,85.08,Credit Card,Address 33,Paid Ad
114,2024-04-02,9,2,240.66,Apple Pay,Address 50,Paid Ad
114,2024-04-12,9,2,655.93,Apple Pay,Address 30,Referral
114,2024-05-05,9,3,735.42,Apple Pay,Address 66,Organic
114,2024-05-24,9,3,655.36,Credit Card,Address 71,Referral
114,2024-05-31,9,2,528.98,Credit Card,Address 96,Organic
114,2024-06-20,9,2,898.55,Credit Card,Address 18,Organic
114,2024-06-28,9,1,464.17,PayPal,Address 39,Organic
114,2024-07-15,9,3,152.44,PayPal,Address 87,Organic
114,2024-07-27,9,2,890.72,Apple Pay,Address 1,Organic
114,2024-08-12,9,3,960.51,Credit Card,Address 24,Organic
114,2024-09-14,9,3,709.07,PayPal,Address 32,Referral
114,2024-09-16,9,3,394.92,Apple Pay,Address 1,Paid Ad
114,2024-09-24,9,3,345.34,Credit Card,Address 31,Referral
114,2024-09-27,9,3,179.23,Apple Pay,Address 84,Paid Ad
114,2024-10-15,9,1,675.42,Apple Pay,Address 87,Referral
114,2024-11-04,9,1,681.1,Credit Card,Address 42,Referral
114,2024-11-15,9,1,835.82,Apple Pay,Address 96,Paid Ad
114,2024-12-16,9,3,688.98,Credit Card,Address 9,Organic
114,2025-01-03,9,2,470.42,PayPal,Address 70,Referral
114,2025-01-09,9,1,226.27,Apple Pay,Address 33,Organic
114,2025-01-24,9,3,506.28,Credit Card,Address 81,Organic
114,2025-02-04,9,2,150.03,Apple Pay,Address 87,Referral
114,2025-02-09,9,1,141.76,Credit Card,Address 18,Paid Ad
114,2025-02-13,9,1,998.5,PayPal,Address 87,Referral
114,2024-02-29,10,2,148.82,PayPal,Address 58,Organic
114,2024-03-27,10,1,631.64,Apple Pay,Address 29,Referral
114,2024-03-30,10,3,850.86,Apple Pay,Address 36,Referral
114,2024-04-08,10,2,693.46,Credit Card,Address 61,Organic
114,2024-04-27,10,2,948.59,PayPal,Address 63,Referral
114,2024-05-24,10,3,576.47,PayPal,Address 24,Organic
114,2024-05-26,10,2,259.47,Apple Pay,Address 86,Referral
114,2024-06-06,10,3,516.11,Apple Pay,Address 52,Organic
114,2024-07-23,10,1,51.05,Credit Card,Address 5,Paid Ad
114,2024-07-26,10,3,504.63,Apple Pay,Address 59,Organic
114,2024-10-04,10,1,427.13,PayPal,Address 88,Organic
114,2024-10-06,10,1,698.22,Credit Card,Address 68,Referral
114,2024-10-26,10,2,893.02,Credit Card,Address 7,Organic
114,2024-10-28,10,2,709.74,PayPal,Address 45,Organic
114,2024-10-30,10,1,69.03,Apple Pay,Address 77,Organic
114,2024-11-03,10,1,499.81,Credit Card,Address 47,Organic
114,2024-11-17,10,1,923.41,Credit Card,Address 77,Organic
114,2024-11-23,10,1,754.44,PayPal,Address 68,Referral
114,2024-11-28,10,1,911.64,PayPal,Address 44,Referral
114,2024-12-11,10,1,745.84,Credit Card,Address 96,Organic
114,2024-12-29,10,2,550.4,PayPal,Address 1,Referral
114,2025-01-15,10,3,96.35,Credit Card,Address 80,Paid Ad
114,2025-02-03,10,1,727.03,Apple Pay,Address 61,Referral
115,2024-03-04,1,1,326.23,Credit Card,Address 19,Organic
115,2024-04-11,1,1,717.43,Credit Card,Address 58,Paid Ad
115,2024-05-29,1,3,148.24,Apple Pay,Address 62,Referral
115,2024-06-28,1,1,782.73,Credit Card,Address 63,Referral
115,2024-07-01,1,3,861.66,PayPal,Address 29,Organic
115,2024-07-16,1,3,275.87,Credit Card,Address 4,Organic
115,2024-08-03,1,1,694.4,Apple Pay,Address 41,Referral
115,2024-08-16,1,1,580.02,PayPal,Address 45,Paid Ad
115,2024-08-29,1,1,252.93,PayPal,Address 2,Referral
115,2024-09-05,1,1,313.1,Apple Pay,Address 10,Paid Ad
115,2024-09-11,1,1,142.03,Apple Pay,Address 90,Organic
115,2024-09-13,1,1,917.59,PayPal,Address 52,Referral
115,2024-10-23,1,2,446.36,Credit Card,Address 21,Paid Ad
115,2024-10-26,1,1,814.98,Apple Pay,Address 54,Organic
115,2024-11-23,1,1,836.68,Credit Card,Address 18,Organic
115,2024-12-02,1,3,592.12,PayPal,Address 6,Organic
115,2025-01-08,1,2,132.12,Apple Pay,Address 51,Organic
115,2025-02-06,1,3,788.65,Apple Pay,Address 90,Paid Ad
115,2025-02-17,1,3,187.11,PayPal,Address 98,Paid Ad
115,2024-03-03,2,1,566.02,Apple Pay,Address 23,Organic
115,2024-03-03,2,3,148.32,Credit Card,Address 76,Referral
115,2024-03-20,2,2,417.09,Apple Pay,Address 22,Referral
115,2024-05-08,2,1,558.9,PayPal,Address 7,Referral
115,2024-05-09,2,2,57.29,Apple Pay,Address 59,Organic
115,2024-06-16,2,1,562.98,Credit Card,Address 56,Organic
115,2024-06-26,2,2,848.76,PayPal,Address 13,Organic
115,2024-08-05,2,1,928.94,PayPal,Address 87,Organic
115,2024-08-21,2,1,430.55,Apple Pay,Address 5,Paid Ad
115,2024-08-29,2,3,894.39,Credit Card,Address 72,Organic
115,2024-08-29,2,1,531.68,Apple Pay,Address 58,Paid Ad
115,2024-09-22,2,3,392.27,Apple Pay,Address 63,Paid Ad
115,2024-10-11,2,3,411.35,Credit Card,Address 91,Referral
115,2024-10-18,2,1,341.5,PayPal,Address 33,Referral
115,2024-11-12,2,3,379.56,Credit Card,Address 51,Referral
115,2024-12-02,2,3,468.02,Apple Pay,Address 4,Paid Ad
115,2024-12-12,2,1,777.88,Credit Card,Address 71,Referral
115,2024-12-14,2,1,706.09,PayPal,Address 4,Referral
115,2025-01-04,2,3,389.41,Credit Card,Address 77,Referral
115,2025-01-05,2,3,172.05,Credit Card,Address 82,Referral
115,2025-01-12,2,2,810.23,Apple Pay,Address 84,Referral
115,2025-01-20,2,3,915.83,Credit Card,Address 56,Referral
115,2025-01-23,2,1,177.03,PayPal,Address 77,Organic
115,2025-01-25,2,2,654.56,Credit Card,Address 97,Paid Ad
115,2024-03-13,3,1,460.37,PayPal,Address 13,Paid Ad
115,2024-03-14,3,3,917.5,PayPal,Address 54,Organic
115,2024-03-21,3,1,881.66,Credit Card,Address 90,Paid Ad
115,2024-03-26,3,1,815.43,PayPal,Address 1,Referral
115,2024-04-18,3,1,68.9,PayPal,Address 48,Paid Ad
115,2024-04-22,3,2,621.22,PayPal,Address 88,Paid Ad
115,2024-06-23,3,1,469.96,PayPal,Address 80,Paid Ad
115,2024-07-17,3,1,214.65,PayPal,Address 84,Organic
115,2024-08-18,3,1,540.23,Credit Card,Address 100,Organic
115,2024-08-21,3,3,540.48,Credit Card,Address 86,Paid Ad
115,2024-08-30,3,3,433.84,Apple Pay,Address 40,Paid Ad
115,2024-09-12,3,1,816.73,PayPal,Address 72,Paid Ad
115,2024-10-11,3,1,322.5,Apple Pay,Address 86,Paid Ad
115,2024-11-02,3,2,104.73,Apple Pay,Address 68,Referral
115,2024-12-02,3,1,179.45,Credit Card,Address 72,Paid Ad
115,2024-12-19,3,2,837.42,PayPal,Address 39,Organic
115,2025-01-12,3,3,268.47,Credit Card,Address 42,Organic
115,2025-01-25,3,1,470.86,Apple Pay,Address 55,Referral
115,2025-01-27,3,1,355.93,PayPal,Address 47,Referral
115,2025-02-02,3,2,604.7,Apple Pay,Address 61,Organic
115,2024-04-19,4,3,743.44,PayPal,Address 100,Referral
115,2024-04-27,4,2,100.99,Apple Pay,Address 85,Referral
115,2024-05-03,4,1,807.2,PayPal,Address 41,Organic
115,2024-05-31,4,1,594.01,Apple Pay,Address 78,Organic
115,2024-06-11,4,3,172.29,Apple Pay,Address 93,Organic
115,2024-07-07,4,3,622.76,PayPal,Address 63,Organic
115,2024-07-13,4,2,94.83,Apple Pay,Address 68,Organic
115,2024-08-10,4,2,909.2,Apple Pay,Address 57,Paid Ad
115,2024-09-07,4,3,248.33,PayPal,Address 81,Paid Ad
115,2024-09-25,4,3,811.9,Apple Pay,Address 34,Organic
115,2024-09-30,4,2,519.14,Apple Pay,Address 75,Paid Ad
115,2024-10-01,4,3,516.47,Credit Card,Address 36,Organic
115,2024-10-04,4,3,506.09,PayPal,Address 85,Paid Ad
115,2024-10-20,4,1,875.11,PayPal,Address 75,Referral
115,2024-10-29,4,3,648.64,Apple Pay,Address 53,Paid Ad
115,2024-11-30,4,1,925.84,PayPal,Address 26,Paid Ad
115,2025-02-03,4,2,120.77,Apple Pay,Address 9,Paid Ad
115,2025-02-05,4,2,722.61,Apple Pay,Address 13,Referral
115,2024-02-22,5,1,858.06,Credit Card,Address 72,Organic
115,2024-02-22,5,1,497.6,Credit Card,Address 52,Paid Ad
115,2024-03-02,5,1,429.75,Credit Card,Address 64,Organic
115,2024-03-03,5,2,363.93,Apple Pay,Address 73,Paid Ad
115,2024-03-19,5,1,205.73,Apple Pay,Address 28,Paid Ad
115,2024-04-12,5,1,453.31,PayPal,Address 38,Organic
115,2024-04-20,5,2,99.34,Credit Card,Address 15,Organic
115,2024-04-21,5,3,425.07,Credit Card,Address 81,Organic
115,2024-05-07,5,2,89.16,Apple Pay,Address 79,Paid Ad
115,2024-05-13,5,3,590.5,Apple Pay,Address 69,Organic
115,2024-05-27,5,3,470.84,Apple Pay,Address 93,Organic
115,2024-05-29,5,3,277.47,Credit Card,Address 71,Referral
115,2024-06-06,5,2,107.45,Credit Card,Address 64,Referral
115,2024-06-20,5,1,215.85,Credit Card,Address 31,Paid Ad
115,2024-07-12,5,3,377.27,Credit Card,Address 26,Paid Ad
115,2024-08-02,5,3,472.65,PayPal,Address 74,Referral
115,2024-09-25,5,3,198,Apple Pay,Address 6,Referral
115,2024-10-10,5,3,382.63,PayPal,Address 98,Referral
115,2024-12-03,5,1,993.36,Credit Card,Address 77,Referral
115,2024-12-04,5,1,518.34,Apple Pay,Address 92,Organic
115,2024-12-16,5,1,566.2,Apple Pay,Address 91,Organic
115,2024-12-29,5,3,817.66,PayPal,Address 69,Referral
115,2024-12-31,5,3,334.9,PayPal,Address 22,Paid Ad
115,2025-01-06,5,1,428.19,PayPal,Address 14,Referral
115,2025-01-18,5,2,589.9,Credit Card,Address 14,Organic
115,2025-01-23,5,2,137,Apple Pay,Address 69,Organic
115,2025-01-31,5,2,881.63,Credit Card,Address 21,Paid Ad
115,2025-02-06,5,3,976.53,Credit Card,Address 29,Referral
115,2025-02-07,5,1,765.57,Apple Pay,Address 38,Organic
115,2025-02-17,5,2,276.49,PayPal,Address 51,Organic
115,2024-03-02,6,3,682.43,PayPal,Address 17,Organic
115,2024-05-23,6,1,431.24,Apple Pay,Address 63,Paid Ad
115,2024-05-27,6,3,530.43,PayPal,Address 11,Organic
115,2024-06-22,6,1,774.65,Credit Card,Address 38,Referral
115,2024-06-25,6,3,860.33,Credit Card,Address 78,Organic
115,2024-08-04,6,3,598.71,PayPal,Address 9,Organic
115,2024-08-15,6,2,720.23,Credit Card,Address 71,Referral
115,2024-08-30,6,3,919.11,PayPal,Address 97,Referral
115,2024-09-11,6,1,505.13,Credit Card,Address 13,Organic
115,2024-10-07,6,2,459.85,Credit Card,Address 64,Organic
115,2024-10-20,6,3,735.83,Apple Pay,Address 79,Referral
115,2024-11-04,6,1,622.77,Credit Card,Address 80,Referral
115,2024-11-11,6,2,650.61,Apple Pay,Address 24,Paid Ad
115,2024-11-23,6,3,705.81,Credit Card,Address 15,Organic
115,2024-12-05,6,2,530.95,Credit Card,Address 18,Referral
115,2024-12-25,6,2,570.71,Credit Card,Address 51,Paid Ad
115,2025-01-10,6,3,709.29,Apple Pay,Address 91,Paid Ad
115,2025-01-24,6,1,201.37,Apple Pay,Address 68,Referral
115,2025-02-06,6,3,885.53,PayPal,Address 4,Paid Ad
115,2024-03-12,7,2,91.59,Credit Card,Address 3,Referral
115,2024-03-13,7,1,578.74,PayPal,Address 51,Referral
115,2024-07-10,7,3,979.78,Credit Card,Address 27,Paid Ad
115,2024-07-12,7,1,449.34,PayPal,Address 82,Organic
115,2024-08-02,7,1,54.11,Apple Pay,Address 21,Organic
115,2024-08-25,7,2,439.06,PayPal,Address 3,Referral
115,2024-08-27,7,2,787.4,PayPal,Address 92,Organic
115,2024-09-01,7,3,718.58,Apple Pay,Address 63,Organic
115,2024-11-16,7,3,643.43,Apple Pay,Address 12,Referral
115,2024-11-20,7,1,247.52,PayPal,Address 17,Paid Ad
115,2024-11-20,7,3,488.64,Apple Pay,Address 25,Referral
115,2024-12-17,7,3,948.43,Apple Pay,Address 22,Paid Ad
115,2025-01-17,7,3,389.9,Apple Pay,Address 38,Organic
115,2024-03-19,8,2,293.15,PayPal,Address 64,Organic
115,2024-03-21,8,2,763.76,PayPal,Address 75,Referral
115,2024-04-07,8,1,305.81,Apple Pay,Address 21,Referral
115,2024-04-29,8,1,676.76,Apple Pay,Address 43,Referral
115,2024-05-19,8,2,183.62,PayPal,Address 85,Paid Ad
115,2024-06-22,8,3,406.2,Apple Pay,Address 92,Referral
115,2024-07-05,8,2,891.29,Apple Pay,Address 30,Paid Ad
115,2024-07-06,8,3,245.16,Credit Card,Address 55,Paid Ad
115,2024-07-22,8,3,265.78,Credit Card,Address 75,Paid Ad
115,2024-08-11,8,3,522.56,Apple Pay,Address 45,Organic
115,2024-10-08,8,2,51.79,PayPal,Address 4,Paid Ad
115,2024-10-18,8,3,847.57,PayPal,Address 65,Organic
115,2024-10-25,8,2,110.83,Credit Card,Address 73,Referral
115,2024-12-20,8,2,847.8,PayPal,Address 64,Referral
115,2024-12-28,8,1,952.26,PayPal,Address 26,Paid Ad
115,2025-01-09,8,2,111.43,PayPal,Address 5,Organic
115,2025-01-23,8,2,412.8,Apple Pay,Address 35,Paid Ad
115,2025-02-15,8,2,894.96,Apple Pay,Address 80,Paid Ad
115,2025-02-18,8,2,640.34,Credit Card,Address 9,Paid Ad
115,2024-03-22,9,1,783.21,PayPal,Address 40,Paid Ad
115,2024-05-22,9,3,288.7,Apple Pay,Address 4,Paid Ad
115,2024-06-03,9,3,306.88,PayPal,Address 34,Organic
115,2024-06-09,9,3,394.16,PayPal,Address 81,Organic
115,2024-06-15,9,3,408.47,Apple Pay,Address 34,Paid Ad
115,2024-06-25,9,3,290.31,Credit Card,Address 77,Referral
115,2024-07-22,9,2,592.3,PayPal,Address 30,Organic
115,2024-07-29,9,3,399.62,Credit Card,Address 37,Paid Ad
115,2024-09-25,9,3,73.9,Apple Pay,Address 42,Organic
115,2024-09-26,9,2,720.07,Apple Pay,Address 10,Paid Ad
115,2024-10-09,9,1,809.83,Apple Pay,Address 74,Paid Ad
115,2024-10-14,9,2,598.34,PayPal,Address 63,Referral
115,2024-11-14,9,1,867.08,Apple Pay,Address 50,Paid Ad
115,2024-12-03,9,1,746.66,PayPal,Address 76,Referral
115,2024-12-05,9,3,893.12,PayPal,Address 89,Paid Ad
115,2024-12-13,9,3,88.94,Credit Card,Address 15,Organic
115,2025-01-07,9,3,78.87,Credit Card,Address 8,Referral
115,2025-01-24,9,1,865.59,Apple Pay,Address 25,Organic
115,2025-01-30,9,2,689.87,PayPal,Address 93,Referral
115,2025-01-31,9,3,644.15,Apple Pay,Address 16,Paid Ad
115,2025-02-12,9,1,850.46,Apple Pay,Address 91,Referral
115,2025-02-21,9,3,952.81,Apple Pay,Address 33,Referral
115,2024-02-22,10,1,205.32,Credit Card,Address 78,Organic
115,2024-02-23,10,1,942.53,PayPal,Address 96,Organic
115,2024-02-29,10,1,984.35,Apple Pay,Address 90,Referral
115,2024-03-20,10,3,675,Credit Card,Address 98,Organic
115,2024-04-14,10,3,75.83,Credit Card,Address 59,Organic
115,2024-04-22,10,1,957.71,PayPal,Address 61,Organic
115,2024-05-22,10,1,777.7,Credit Card,Address 46,Referral
115,2024-05-26,10,2,446.11,Apple Pay,Address 100,Organic
115,2024-06-23,10,3,525.31,PayPal,Address 25,Referral
115,2024-08-14,10,1,996.61,Credit Card,Address 35,Paid Ad
115,2024-08-28,10,2,677.85,Apple Pay,Address 46,Referral
115,2024-08-30,10,3,520.44,PayPal,Address 18,Referral
115,2024-10-04,10,3,670.38,PayPal,Address 86,Referral
115,2024-10-13,10,2,345.15,PayPal,Address 98,Referral
115,2024-10-28,10,3,707.38,PayPal,Address 17,Referral
115,2024-12-03,10,2,209.73,Apple Pay,Address 41,Referral
115,2024-12-11,10,1,794.92,Credit Card,Address 100,Paid Ad
115,2025-01-02,10,3,412.12,Apple Pay,Address 7,Organic
115,2025-01-03,10,1,314.71,Apple Pay,Address 68,Organic
115,2025-01-19,10,2,671.03,Apple Pay,Address 98,Referral
116,2024-04-01,1,2,259.74,Apple Pay,Address 44,Organic
116,2024-04-22,1,2,483.39,PayPal,Address 68,Organic
116,2024-05-11,1,3,530.89,PayPal,Address 46,Paid Ad
116,2024-05-14,1,3,351.81,PayPal,Address 100,Paid Ad
116,2024-06-02,1,3,359.39,Apple Pay,Address 21,Paid Ad
116,2024-06-08,1,3,343.96,Credit Card,Address 3,Paid Ad
116,2024-06-19,1,1,773.3,Apple Pay,Address 99,Paid Ad
116,2024-06-25,1,1,155.49,Apple Pay,Address 34,Referral
116,2024-06-26,1,2,936.82,Apple Pay,Address 15,Organic
116,2024-07-11,1,2,642.58,Credit Card,Address 1,Organic
116,2024-07-25,1,2,819.33,PayPal,Address 94,Referral
116,2024-07-25,1,2,857.62,PayPal,Address 89,Paid Ad
116,2024-08-02,1,2,870.99,Credit Card,Address 58,Paid Ad
116,2024-08-15,1,1,730.35,Credit Card,Address 28,Organic
116,2024-11-05,1,3,431.1,Credit Card,Address 83,Referral
116,2024-11-09,1,3,886.79,Credit Card,Address 10,Referral
116,2024-11-16,1,2,287.99,Apple Pay,Address 69,Referral
116,2024-12-07,1,3,451.24,PayPal,Address 17,Organic
116,2024-12-08,1,3,162.12,Credit Card,Address 81,Referral
116,2024-12-12,1,3,412.29,Credit Card,Address 41,Referral
116,2025-01-31,1,1,66.64,PayPal,Address 21,Organic
116,2024-04-18,2,2,109.21,PayPal,Address 46,Paid Ad
